person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
44.0,female,Bachelor,122474.64,11,MORTGAGE,35000.0,HOMEIMPROVEMENT,16.08,0.29,9.0,629,No,0
69.0,male,High School,26083.46,32,RENT,7780.14,VENTURE,13.99,0.3,17.0,569,Yes,0
26.0,male,High School,45330.0,5,RENT,10146.4,PERSONAL,15.75,0.22,6.0,579,Yes,0
40.0,male,Master,101250.71,7,MORTGAGE,23843.17,MEDICAL,19.27,0.24,9.0,551,Yes,0
37.0,female,Master,75402.75,5,OWN,12680.48,DEBTCONSOLIDATION,14.62,0.17,11.0,562,Yes,0
34.0,male,Doctorate,94663.96,8,RENT,35000.0,DEBTCONSOLIDATION,15.2,0.37,10.0,626,No,0
51.0,male,Bachelor,18990.5,9,OWN,5651.18,DEBTCONSOLIDATION,14.07,0.3,17.0,568,No,0
49.0,female,Master,75288.0,14,MORTGAGE,29067.37,HOMEIMPROVEMENT,16.13,0.39,9.0,592,No,1
45.0,female,High School,29970.82,0,RENT,7003.7,EDUCATION,15.25,0.23,11.0,557,Yes,0
49.0,female,High School,56372.62,6,MORTGAGE,12224.21,EDUCATION,12.05,0.22,22.0,575,No,0
53.0,female,High School,70534.32,34,MORTGAGE,28591.6,DEBTCONSOLIDATION,13.4,0.41,19.0,699,No,1
43.0,male,Bachelor,41553.32,9,OTHER,15265.29,EDUCATION,13.05,0.37,18.0,655,No,0
50.0,male,High School,14575.33,14,RENT,5581.14,EDUCATION,16.02,0.38,11.0,585,Yes,0
42.0,male,Bachelor,22276.41,4,RENT,5573.51,DEBTCONSOLIDATION,16.98,0.25,7.0,534,Yes,0
50.0,female,High School,88277.48,28,MORTGAGE,35000.0,EDUCATION,12.08,0.4,19.0,654,No,0
59.0,female,Bachelor,53197.69,11,RENT,14329.74,VENTURE,15.33,0.27,16.0,651,No,0
55.0,female,Master,33823.08,11,RENT,5506.04,PERSONAL,15.72,0.16,20.0,594,No,1
65.0,male,Bachelor,32405.34,20,RENT,8289.11,EDUCATION,13.6,0.26,20.0,606,Yes,0
41.0,female,Associate,54404.41,19,RENT,6840.02,HOMEIMPROVEMENT,15.54,0.13,9.0,576,Yes,0
39.0,female,High School,41763.03,17,OWN,12148.48,DEBTCONSOLIDATION,20.89,0.29,6.0,487,Yes,0
49.0,male,High School,75090.0,5,RENT,8460.61,PERSONAL,13.62,0.11,16.0,632,No,1
41.0,male,Bachelor,47533.19,4,RENT,9820.51,EDUCATION,15.71,0.21,6.0,559,Yes,0
51.0,male,High School,41770.08,8,RENT,9723.78,DEBTCONSOLIDATION,16.3,0.23,20.0,642,No,1
47.0,male,Bachelor,49265.6,5,MORTGAGE,6129.01,MEDICAL,20.42,0.12,11.0,558,Yes,0
37.0,female,Master,103418.98,10,MORTGAGE,34730.38,HOMEIMPROVEMENT,15.21,0.34,6.0,533,Yes,0
49.0,male,High School,81717.06,7,MORTGAGE,31977.02,DEBTCONSOLIDATION,13.69,0.39,21.0,639,No,0
38.0,female,High School,49137.64,1,RENT,9432.77,PERSONAL,16.42,0.19,14.0,542,Yes,0
61.0,male,High School,116937.51,34,OWN,18874.98,EDUCATION,14.88,0.16,13.0,666,Yes,0
43.0,male,Bachelor,69200.99,8,RENT,26623.63,HOMEIMPROVEMENT,16.87,0.38,18.0,640,No,1
39.0,female,High School,14845.83,5,MORTGAGE,4615.4,PERSONAL,13.72,0.31,10.0,630,Yes,0
47.0,female,Bachelor,32770.23,4,RENT,10376.44,MEDICAL,11.53,0.32,9.0,607,Yes,0
48.0,female,Associate,78954.83,25,RENT,25644.07,PERSONAL,14.12,0.32,13.0,628,No,0
40.0,female,Associate,39508.1,13,RENT,12054.01,HOMEIMPROVEMENT,15.52,0.31,12.0,575,No,0
40.0,female,Bachelor,52018.66,7,MORTGAGE,13755.63,DEBTCONSOLIDATION,16.85,0.26,8.0,597,No,0
33.0,male,Associate,29727.66,13,RENT,9010.58,PERSONAL,13.17,0.3,10.0,582,Yes,0
54.0,female,Bachelor,113849.16,11,MORTGAGE,35000.0,VENTURE,14.23,0.31,11.0,594,Yes,0
60.0,male,High School,76385.15,10,RENT,25629.41,PERSONAL,17.13,0.34,29.0,596,No,0
56.0,female,Bachelor,51534.52,14,MORTGAGE,18142.38,HOMEIMPROVEMENT,13.17,0.35,17.0,692,No,1
39.0,female,Master,52153.75,0,MORTGAGE,10355.05,HOMEIMPROVEMENT,14.43,0.2,16.0,629,Yes,0
49.0,male,High School,71308.59,14,OTHER,18695.85,DEBTCONSOLIDATION,14.83,0.26,15.0,634,Yes,0
47.0,female,Bachelor,108707.6,22,OWN,32977.36,PERSONAL,14.58,0.3,7.0,606,Yes,0
34.0,female,Bachelor,22993.29,7,MORTGAGE,7953.2,PERSONAL,12.47,0.35,7.0,615,Yes,0
40.0,male,High School,52173.13,13,OTHER,10172.91,MEDICAL,14.6,0.19,10.0,612,Yes,0
48.0,female,Bachelor,71914.15,12,RENT,23199.66,VENTURE,16.48,0.32,13.0,553,Yes,0
31.0,female,High School,39589.01,11,RENT,7769.77,DEBTCONSOLIDATION,19.73,0.2,8.0,556,Yes,0
36.0,male,Bachelor,39403.86,18,RENT,9205.9,MEDICAL,14.27,0.23,10.0,607,No,1
52.0,female,Bachelor,39835.38,18,MORTGAGE,5979.34,DEBTCONSOLIDATION,13.65,0.15,24.0,682,No,0
38.0,female,Associate,9605.82,14,MORTGAGE,2792.67,EDUCATION,16.84,0.29,11.0,557,Yes,0
34.0,male,Bachelor,39224.89,10,MORTGAGE,15035.78,VENTURE,16.33,0.38,9.0,621,Yes,0
55.0,male,Bachelor,24983.64,33,RENT,4956.34,EDUCATION,16.03,0.2,14.0,561,Yes,0
38.0,female,High School,30823.54,19,RENT,8932.03,EDUCATION,14.07,0.29,12.0,577,Yes,0
52.0,female,High School,53367.75,31,RENT,23622.33,VENTURE,20.07,0.44,20.0,636,No,0
64.0,female,High School,17695.64,3,RENT,5668.67,HOMEIMPROVEMENT,12.18,0.32,13.0,600,Yes,0
36.0,female,Master,129580.28,8,MORTGAGE,25982.29,EDUCATION,12.75,0.2,5.0,635,No,0
43.0,female,Associate,118523.82,13,MORTGAGE,14882.69,PERSONAL,13.15,0.13,9.0,651,No,1
47.0,male,High School,47915.75,23,MORTGAGE,12077.6,MEDICAL,19.16,0.25,16.0,567,Yes,0
55.0,male,Associate,67477.36,21,RENT,21371.06,EDUCATION,12.64,0.32,21.0,648,No,1
40.0,female,Associate,18975.82,10,MORTGAGE,3798.8,EDUCATION,15.72,0.2,9.0,505,Yes,0
28.0,male,Associate,43153.57,5,RENT,10882.82,DEBTCONSOLIDATION,17.2,0.25,4.0,544,Yes,0
36.0,female,Associate,21433.6,11,RENT,5522.84,MEDICAL,17.09,0.26,6.0,606,Yes,0
42.0,male,Associate,19373.31,15,MORTGAGE,3641.04,HOMEIMPROVEMENT,11.49,0.19,10.0,639,No,1
52.0,male,Associate,27811.04,25,MORTGAGE,9428.8,EDUCATION,15.25,0.34,16.0,625,Yes,0
44.0,female,Bachelor,50417.7,10,MORTGAGE,9307.4,PERSONAL,15.49,0.18,14.0,604,Yes,0
52.0,male,Bachelor,61506.69,20,RENT,8167.19,PERSONAL,12.23,0.13,23.0,641,No,1
41.0,male,Bachelor,46107.41,2,RENT,4035.63,MEDICAL,13.39,0.09,13.0,578,Yes,0
46.0,female,High School,21061.02,14,MORTGAGE,8265.24,VENTURE,14.26,0.39,15.0,640,No,0
53.0,female,Doctorate,91395.61,13,RENT,26211.01,HOMEIMPROVEMENT,13.71,0.29,15.0,589,No,1
57.0,male,High School,21260.97,0,OWN,5830.94,PERSONAL,15.17,0.27,18.0,577,Yes,0
68.0,male,Bachelor,58082.91,10,RENT,9218.01,PERSONAL,15.55,0.16,29.0,661,No,1
48.0,female,Bachelor,59476.63,30,RENT,23113.41,VENTURE,15.18,0.39,17.0,607,No,0
32.0,male,High School,13981.93,8,RENT,1928.96,DEBTCONSOLIDATION,15.64,0.14,5.0,555,No,0
49.0,male,High School,21817.72,1,RENT,8810.79,HOMEIMPROVEMENT,17.38,0.4,20.0,650,No,0
31.0,male,Bachelor,73677.96,12,MORTGAGE,27728.08,DEBTCONSOLIDATION,15.53,0.38,9.0,607,No,0
51.0,female,Bachelor,75253.91,4,MORTGAGE,19823.69,PERSONAL,13.43,0.26,24.0,615,Yes,1
46.0,male,Doctorate,50229.19,18,OWN,14019.51,DEBTCONSOLIDATION,15.98,0.28,20.0,601,Yes,0
56.0,female,Bachelor,32065.39,1,OTHER,12292.99,EDUCATION,19.14,0.38,11.0,518,Yes,0
41.0,male,Master,63285.98,20,MORTGAGE,13891.42,VENTURE,16.31,0.22,11.0,593,Yes,0
46.0,female,Bachelor,109774.24,18,MORTGAGE,26487.85,DEBTCONSOLIDATION,17.45,0.24,8.0,574,Yes,0
50.0,female,Associate,66222.69,28,RENT,8004.16,PERSONAL,15.63,0.12,20.0,653,No,1
29.0,male,Master,32343.94,3,MORTGAGE,12162.16,DEBTCONSOLIDATION,16.73,0.38,8.0,527,Yes,0
49.0,female,Bachelor,85594.4,28,OWN,20786.78,DEBTCONSOLIDATION,17.88,0.24,15.0,583,Yes,0
29.0,male,High School,66983.69,10,MORTGAGE,11619.69,PERSONAL,20.85,0.17,4.0,490,Yes,0
39.0,female,Bachelor,60686.52,10,RENT,17837.23,HOMEIMPROVEMENT,15.3,0.29,10.0,602,Yes,0
48.0,female,High School,27050.77,18,MORTGAGE,10435.67,HOMEIMPROVEMENT,21.23,0.39,9.0,521,Yes,0
30.0,male,Master,95337.61,4,RENT,35000.0,VENTURE,14.77,0.37,4.0,581,Yes,0
51.0,female,Bachelor,73410.33,26,MORTGAGE,20361.63,MEDICAL,14.91,0.28,10.0,581,Yes,0
50.0,female,Associate,43933.61,21,MORTGAGE,12934.85,HOMEIMPROVEMENT,12.83,0.29,10.0,594,No,1
55.0,male,Master,99140.79,5,OWN,33293.44,PERSONAL,13.53,0.34,26.0,658,Yes,0
33.0,male,Associate,39944.38,6,RENT,10537.5,HOMEIMPROVEMENT,15.54,0.26,4.0,547,Yes,0
67.0,female,Associate,51147.42,20,RENT,11271.34,HOMEIMPROVEMENT,12.48,0.22,19.0,658,Yes,0
35.0,male,Associate,62530.54,7,RENT,14712.54,DEBTCONSOLIDATION,17.83,0.24,6.0,536,Yes,0
46.0,female,High School,31023.17,18,MORTGAGE,6330.04,HOMEIMPROVEMENT,12.72,0.2,13.0,640,No,0
42.0,male,High School,18708.02,6,RENT,8845.81,EDUCATION,14.76,0.47,9.0,580,Yes,0
44.0,female,Bachelor,59193.38,5,RENT,16412.66,MEDICAL,18.43,0.28,10.0,562,Yes,0
65.0,male,High School,90342.6,21,RENT,16921.78,DEBTCONSOLIDATION,10.64,0.19,30.0,682,No,1
36.0,male,Master,21014.67,7,MORTGAGE,8234.24,DEBTCONSOLIDATION,18.01,0.39,10.0,563,No,0
62.0,female,Associate,75576.38,40,RENT,10591.19,MEDICAL,17.75,0.14,18.0,639,No,1
53.0,female,Associate,53294.71,27,RENT,6553.12,MEDICAL,19.11,0.12,14.0,552,Yes,0
45.0,male,High School,25535.0,6,RENT,8477.26,EDUCATION,15.57,0.33,12.0,534,Yes,0
45.0,female,Associate,35088.73,19,MORTGAGE,9104.91,VENTURE,13.34,0.26,12.0,553,Yes,0
50.0,male,Bachelor,97285.25,19,RENT,26698.01,MEDICAL,14.22,0.27,11.0,604,No,0
41.0,male,Master,112661.0,21,RENT,17097.37,DEBTCONSOLIDATION,14.84,0.15,10.0,573,No,0
43.0,female,High School,24050.92,19,OWN,7191.55,EDUCATION,10.7,0.3,17.0,632,Yes,0
46.0,female,High School,45148.8,16,RENT,18993.19,DEBTCONSOLIDATION,12.9,0.42,17.0,614,No,0
60.0,male,High School,70543.63,10,RENT,23101.69,DEBTCONSOLIDATION,15.2,0.33,11.0,574,Yes,0
44.0,female,Bachelor,71299.77,5,MORTGAGE,31974.68,DEBTCONSOLIDATION,16.77,0.45,17.0,580,Yes,0
32.0,female,High School,14250.58,5,RENT,2139.6,HOMEIMPROVEMENT,17.22,0.15,6.0,538,Yes,0
47.0,male,High School,60287.63,26,RENT,14243.25,VENTURE,13.03,0.24,18.0,664,No,1
44.0,female,Bachelor,35422.87,24,RENT,3237.95,PERSONAL,18.15,0.09,12.0,527,Yes,0
39.0,male,Bachelor,70929.14,21,MORTGAGE,20297.81,MEDICAL,16.4,0.29,13.0,557,Yes,0
48.0,female,Associate,36039.32,30,RENT,8881.1,DEBTCONSOLIDATION,15.15,0.25,17.0,584,Yes,0
40.0,female,Bachelor,67620.26,11,OWN,18470.41,MEDICAL,12.96,0.27,13.0,551,No,1
43.0,male,Bachelor,41936.59,15,RENT,6636.17,HOMEIMPROVEMENT,14.84,0.16,17.0,556,Yes,0
46.0,male,High School,18481.01,2,OTHER,3708.64,PERSONAL,15.58,0.2,19.0,591,No,1
47.0,male,Bachelor,57915.61,4,RENT,14308.21,DEBTCONSOLIDATION,12.55,0.25,14.0,588,Yes,0
49.0,male,Associate,43777.03,8,RENT,15896.29,DEBTCONSOLIDATION,17.23,0.36,18.0,591,Yes,0
51.0,female,Associate,59374.77,5,RENT,18695.88,PERSONAL,15.12,0.31,15.0,602,No,1
46.0,female,Associate,38182.8,21,MORTGAGE,12910.51,EDUCATION,18.3,0.34,16.0,605,No,0
33.0,female,Bachelor,26716.89,13,RENT,8473.0,MEDICAL,17.42,0.32,6.0,525,Yes,0
48.0,female,Associate,50648.4,0,RENT,9365.8,HOMEIMPROVEMENT,16.47,0.18,16.0,575,No,0
55.0,male,Bachelor,137967.71,25,MORTGAGE,35000.0,HOMEIMPROVEMENT,10.31,0.25,24.0,698,Yes,1
32.0,female,Associate,29006.01,4,RENT,3961.34,MEDICAL,20.33,0.14,7.0,504,Yes,0
33.0,male,Bachelor,66270.72,7,MORTGAGE,9941.8,HOMEIMPROVEMENT,16.37,0.15,9.0,586,Yes,0
38.0,male,Master,56071.37,7,RENT,14356.51,HOMEIMPROVEMENT,19.11,0.26,8.0,454,Yes,0
54.0,male,Associate,103475.42,5,RENT,12695.12,MEDICAL,14.67,0.12,24.0,652,No,0
38.0,female,Bachelor,45701.87,16,OWN,14146.1,DEBTCONSOLIDATION,15.17,0.31,10.0,591,Yes,0
54.0,female,Bachelor,54034.05,11,RENT,10788.95,EDUCATION,14.26,0.2,16.0,570,No,0
47.0,male,Master,26128.93,13,RENT,5125.63,PERSONAL,14.02,0.2,8.0,597,Yes,0
40.0,female,Bachelor,125062.14,13,MORTGAGE,33424.25,EDUCATION,14.37,0.27,7.0,640,No,1
70.0,female,Bachelor,51233.29,27,OWN,7493.74,PERSONAL,17.29,0.15,16.0,627,No,0
35.0,female,Master,117405.81,3,MORTGAGE,24549.68,PERSONAL,12.78,0.21,8.0,646,Yes,0
45.0,male,Doctorate,66516.93,18,OWN,31174.15,EDUCATION,17.54,0.47,8.0,555,No,0
37.0,male,Master,58970.63,3,RENT,21143.83,VENTURE,13.02,0.36,11.0,607,No,0
48.0,male,High School,29164.63,24,RENT,4204.74,PERSONAL,15.12,0.14,10.0,631,No,1
38.0,female,Bachelor,35692.81,13,MORTGAGE,6170.28,EDUCATION,17.63,0.17,11.0,537,Yes,0
41.0,female,Associate,35690.07,8,MORTGAGE,17123.94,VENTURE,14.27,0.48,12.0,578,Yes,0
39.0,male,Associate,37951.63,7,RENT,3974.69,PERSONAL,18.63,0.1,8.0,507,Yes,0
43.0,male,Bachelor,41227.9,4,MORTGAGE,6556.9,EDUCATION,12.52,0.16,12.0,603,Yes,0
55.0,female,High School,18114.4,16,MORTGAGE,2659.67,EDUCATION,13.29,0.15,18.0,660,Yes,0
34.0,female,Bachelor,56060.61,3,RENT,9440.6,PERSONAL,16.46,0.17,5.0,530,Yes,0
38.0,male,Associate,16022.72,10,RENT,4768.46,PERSONAL,18.47,0.3,10.0,559,Yes,0
41.0,female,Bachelor,41085.47,3,MORTGAGE,16317.18,DEBTCONSOLIDATION,15.65,0.4,13.0,558,Yes,0
43.0,female,Associate,23175.06,23,RENT,10952.98,DEBTCONSOLIDATION,14.85,0.47,15.0,686,No,1
59.0,female,High School,50614.62,4,RENT,11556.04,MEDICAL,16.75,0.23,29.0,617,No,0
38.0,male,Bachelor,108536.24,15,OWN,9787.27,MEDICAL,19.12,0.09,12.0,584,Yes,0
54.0,female,Bachelor,79920.92,16,RENT,11687.49,PERSONAL,9.03,0.15,19.0,653,Yes,0
61.0,female,Bachelor,45541.65,14,MORTGAGE,6562.52,EDUCATION,15.41,0.14,17.0,604,Yes,0
43.0,female,Bachelor,34149.97,4,MORTGAGE,6881.76,HOMEIMPROVEMENT,15.84,0.2,12.0,658,No,1
37.0,male,Bachelor,49438.45,12,RENT,23893.61,DEBTCONSOLIDATION,13.94,0.48,14.0,664,No,1
57.0,male,High School,42466.2,31,MORTGAGE,11235.5,HOMEIMPROVEMENT,12.47,0.26,28.0,692,No,1
53.0,male,High School,54179.4,23,MORTGAGE,5823.93,MEDICAL,13.73,0.11,22.0,675,No,1
36.0,male,High School,36726.16,0,RENT,13395.97,VENTURE,14.77,0.36,5.0,563,No,0
63.0,female,High School,15752.07,38,RENT,2907.49,MEDICAL,16.8,0.18,13.0,640,No,0
39.0,male,Bachelor,87405.99,20,RENT,35000.0,VENTURE,13.64,0.4,15.0,643,No,1
43.0,female,High School,48328.67,18,OWN,19798.89,EDUCATION,15.16,0.41,16.0,573,Yes,0
51.0,female,Associate,24433.88,0,RENT,8031.97,HOMEIMPROVEMENT,12.27,0.33,16.0,549,Yes,0
61.0,female,Associate,31085.53,22,RENT,14404.64,EDUCATION,14.93,0.46,19.0,652,No,0
48.0,male,Bachelor,56167.32,10,RENT,8035.44,MEDICAL,13.75,0.14,10.0,561,Yes,0
42.0,male,Doctorate,98987.11,16,MORTGAGE,24009.04,HOMEIMPROVEMENT,15.93,0.24,12.0,660,No,1
41.0,male,Bachelor,35221.43,18,RENT,11584.51,DEBTCONSOLIDATION,16.47,0.33,13.0,616,Yes,0
42.0,female,High School,43263.43,22,MORTGAGE,14302.53,PERSONAL,16.42,0.33,8.0,536,Yes,0
70.0,male,Associate,57437.73,46,OWN,5443.74,PERSONAL,10.27,0.09,25.0,641,No,1
49.0,male,High School,67030.65,30,MORTGAGE,35000.0,VENTURE,14.44,0.52,13.0,572,Yes,0
46.0,male,Associate,35401.04,2,MORTGAGE,12768.95,EDUCATION,14.57,0.36,19.0,625,Yes,0
53.0,female,Bachelor,17948.89,4,RENT,4388.06,PERSONAL,14.0,0.24,21.0,641,No,0
43.0,female,Master,89775.48,20,OWN,19971.57,VENTURE,13.06,0.22,18.0,624,No,1
61.0,female,High School,18742.44,31,RENT,5390.28,EDUCATION,17.35,0.29,18.0,618,No,0
50.0,male,High School,28181.23,24,RENT,5588.22,HOMEIMPROVEMENT,13.45,0.2,11.0,596,Yes,0
42.0,male,High School,16699.11,5,OTHER,4780.14,HOMEIMPROVEMENT,11.08,0.29,16.0,611,Yes,0
41.0,female,Bachelor,70781.23,11,MORTGAGE,31831.33,VENTURE,16.98,0.45,11.0,578,No,0
33.0,male,Doctorate,48148.55,10,RENT,19408.62,HOMEIMPROVEMENT,16.82,0.4,8.0,581,Yes,0
55.0,male,Associate,84180.98,23,MORTGAGE,14965.28,MEDICAL,12.92,0.18,23.0,657,No,1
34.0,female,Associate,25347.11,14,RENT,2573.4,PERSONAL,17.09,0.1,9.0,510,Yes,0
60.0,female,High School,13968.54,15,MORTGAGE,3221.0,MEDICAL,12.29,0.23,27.0,684,No,1
38.0,male,Bachelor,50653.92,17,MORTGAGE,11192.67,HOMEIMPROVEMENT,14.82,0.22,7.0,582,Yes,0
39.0,female,High School,17170.04,6,RENT,5407.86,PERSONAL,18.34,0.31,6.0,533,Yes,0
67.0,male,High School,84302.9,38,RENT,27694.61,EDUCATION,14.13,0.33,21.0,641,Yes,0
54.0,male,Bachelor,33450.75,1,MORTGAGE,10776.06,DEBTCONSOLIDATION,14.55,0.32,18.0,567,Yes,0
46.0,male,High School,58430.76,5,RENT,10847.54,VENTURE,17.86,0.19,18.0,557,No,0
66.0,male,High School,25831.85,0,RENT,6570.67,PERSONAL,17.35,0.25,30.0,598,No,0
44.0,male,High School,39206.07,5,RENT,6804.56,VENTURE,16.6,0.17,14.0,549,Yes,0
41.0,female,High School,28091.01,12,MORTGAGE,8055.07,PERSONAL,15.83,0.29,15.0,569,Yes,0
47.0,female,Bachelor,219673.99,26,MORTGAGE,35000.0,MEDICAL,13.14,0.16,16.0,732,No,1
56.0,female,High School,16947.84,0,RENT,4240.16,MEDICAL,18.54,0.25,14.0,587,Yes,0
35.0,female,Bachelor,11839.23,10,OWN,1438.58,MEDICAL,16.21,0.12,11.0,530,Yes,0
39.0,male,Bachelor,54460.33,2,MORTGAGE,17152.77,PERSONAL,17.3,0.31,12.0,521,Yes,0
37.0,male,Associate,22805.61,3,RENT,9585.99,VENTURE,17.39,0.42,10.0,523,Yes,0
36.0,male,High School,33938.59,1,OWN,5964.85,MEDICAL,14.21,0.18,12.0,617,Yes,0
43.0,female,Bachelor,56620.33,15,OTHER,8814.37,HOMEIMPROVEMENT,15.4,0.16,7.0,595,Yes,0
36.0,male,Bachelor,43071.95,12,RENT,12003.17,HOMEIMPROVEMENT,21.88,0.28,7.0,556,Yes,0
32.0,male,Bachelor,40368.85,4,MORTGAGE,7138.94,EDUCATION,15.62,0.18,8.0,556,Yes,0
39.0,female,Bachelor,70907.29,14,RENT,15967.54,MEDICAL,16.43,0.23,8.0,621,No,1
38.0,male,Bachelor,44075.48,8,RENT,12638.6,VENTURE,14.76,0.29,7.0,557,Yes,0
49.0,female,Bachelor,61233.79,24,RENT,25787.98,HOMEIMPROVEMENT,10.75,0.42,22.0,726,No,1
54.0,male,Bachelor,48291.74,19,MORTGAGE,22469.5,EDUCATION,7.89,0.47,26.0,655,Yes,0
40.0,female,Bachelor,145446.64,22,OWN,27591.7,VENTURE,14.87,0.19,11.0,603,No,1
29.0,female,Doctorate,154654.23,8,OWN,31204.93,HOMEIMPROVEMENT,14.84,0.2,3.0,520,Yes,0
39.0,male,Master,38406.6,21,RENT,5282.13,MEDICAL,15.15,0.14,13.0,610,Yes,1
66.0,male,High School,43702.15,44,RENT,13886.14,PERSONAL,11.93,0.32,30.0,687,No,0
54.0,female,Bachelor,34584.39,7,OWN,8795.96,EDUCATION,13.42,0.25,15.0,553,Yes,0
48.0,female,High School,19057.46,10,RENT,3401.29,PERSONAL,14.12,0.18,19.0,624,No,1
42.0,male,Master,13452.48,8,OTHER,5710.31,HOMEIMPROVEMENT,15.73,0.42,7.0,554,Yes,0
54.0,male,Associate,42852.72,22,RENT,4906.2,PERSONAL,18.75,0.11,17.0,599,No,1
36.0,male,Associate,37640.13,10,RENT,15207.54,EDUCATION,16.54,0.4,5.0,560,Yes,0
54.0,male,High School,77438.36,17,MORTGAGE,33016.69,EDUCATION,11.14,0.43,25.0,654,No,1
50.0,female,Master,100019.53,1,OWN,19410.12,PERSONAL,14.6,0.19,14.0,637,No,1
52.0,male,Master,94513.39,15,MORTGAGE,14000.48,DEBTCONSOLIDATION,15.59,0.15,11.0,608,No,1
46.0,male,Associate,56940.8,5,RENT,23691.08,EDUCATION,15.47,0.42,9.0,556,Yes,0
35.0,female,High School,60182.91,17,MORTGAGE,7990.53,PERSONAL,14.28,0.13,5.0,610,Yes,0
37.0,female,Bachelor,76920.75,17,RENT,26674.68,VENTURE,17.9,0.35,6.0,541,Yes,0
50.0,male,Associate,78684.06,5,RENT,20258.04,EDUCATION,14.29,0.26,16.0,559,Yes,1
49.0,female,Doctorate,45939.79,13,OWN,15937.89,PERSONAL,19.49,0.35,10.0,556,Yes,0
40.0,female,Associate,35442.77,14,RENT,14090.69,VENTURE,18.97,0.4,14.0,528,Yes,0
40.0,male,Bachelor,40380.42,11,MORTGAGE,16596.4,HOMEIMPROVEMENT,17.95,0.41,11.0,523,Yes,0
58.0,male,High School,25725.96,7,RENT,6443.07,PERSONAL,12.14,0.25,27.0,624,Yes,1
45.0,female,Doctorate,88546.82,20,OWN,22560.32,PERSONAL,16.15,0.25,18.0,640,Yes,1
38.0,male,Bachelor,140113.92,19,MORTGAGE,35000.0,VENTURE,12.18,0.25,12.0,625,Yes,0
60.0,male,Doctorate,159348.93,34,OWN,35000.0,PERSONAL,12.97,0.22,14.0,686,No,1
59.0,female,Associate,83361.66,14,OWN,19903.55,PERSONAL,14.03,0.24,20.0,621,No,0
45.0,male,Bachelor,63568.28,24,MORTGAGE,19382.71,PERSONAL,17.11,0.3,19.0,568,Yes,0
47.0,male,High School,41039.08,26,RENT,12487.22,PERSONAL,13.12,0.3,18.0,649,No,0
54.0,male,Bachelor,89367.36,33,MORTGAGE,24849.37,MEDICAL,11.49,0.28,19.0,653,Yes,1
51.0,male,High School,54171.31,28,RENT,22292.94,VENTURE,12.45,0.41,17.0,651,No,1
34.0,female,Associate,48851.48,5,MORTGAGE,6092.58,MEDICAL,14.93,0.12,7.0,579,Yes,0
60.0,male,Bachelor,202722.99,21,OWN,35000.0,DEBTCONSOLIDATION,12.24,0.17,28.0,769,No,1
33.0,male,High School,47608.17,10,RENT,7398.41,MEDICAL,16.52,0.16,11.0,548,Yes,0
49.0,female,Bachelor,45151.1,26,RENT,18787.69,HOMEIMPROVEMENT,13.45,0.42,18.0,583,Yes,0
36.0,female,Bachelor,33630.01,2,RENT,6701.38,VENTURE,17.28,0.2,13.0,569,Yes,0
51.0,female,Bachelor,72842.73,2,MORTGAGE,21936.35,PERSONAL,15.52,0.3,21.0,618,Yes,0
39.0,male,Bachelor,93179.79,21,OWN,35000.0,DEBTCONSOLIDATION,11.7,0.38,14.0,668,No,0
39.0,male,High School,62361.32,15,MORTGAGE,14119.12,MEDICAL,13.17,0.23,11.0,609,No,1
53.0,female,Associate,54460.12,9,MORTGAGE,5399.06,MEDICAL,14.2,0.1,17.0,611,No,0
36.0,male,Master,45806.18,18,RENT,12475.27,DEBTCONSOLIDATION,15.88,0.27,8.0,532,Yes,0
40.0,male,High School,74249.84,8,RENT,20724.85,MEDICAL,17.5,0.28,11.0,564,Yes,0
36.0,female,Doctorate,167145.89,12,MORTGAGE,26524.33,EDUCATION,15.85,0.16,10.0,574,Yes,0
46.0,female,Associate,43191.28,26,RENT,19480.88,EDUCATION,13.68,0.45,15.0,582,Yes,0
70.0,female,High School,52424.53,45,OWN,11383.35,PERSONAL,13.6,0.22,18.0,655,No,1
36.0,male,Associate,47486.25,11,MORTGAGE,12301.27,PERSONAL,15.59,0.26,8.0,583,No,0
48.0,female,Bachelor,50059.12,17,RENT,13948.32,VENTURE,12.5,0.28,15.0,627,No,1
58.0,male,Master,39051.04,11,RENT,5770.4,DEBTCONSOLIDATION,12.93,0.15,21.0,645,No,1
31.0,female,Bachelor,63727.33,2,MORTGAGE,12711.24,VENTURE,16.48,0.2,4.0,568,Yes,0
39.0,male,Bachelor,22283.64,1,OWN,11250.24,DEBTCONSOLIDATION,18.84,0.5,13.0,545,Yes,0
36.0,female,Doctorate,52152.49,0,RENT,23940.96,EDUCATION,17.65,0.46,13.0,551,Yes,0
34.0,female,Associate,97254.11,8,RENT,35000.0,VENTURE,12.99,0.36,6.0,623,No,1
48.0,female,Associate,52487.26,10,RENT,16235.34,PERSONAL,17.33,0.31,21.0,609,Yes,0
47.0,female,Bachelor,73006.92,17,RENT,34338.55,EDUCATION,14.7,0.47,10.0,581,Yes,0
60.0,male,Bachelor,54892.37,21,RENT,9619.15,PERSONAL,16.2,0.18,12.0,594,Yes,0
